Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4590,192,143000,25.6,1100,25.4,0.937,1.87,0.7,0.88,1,50.3,1
0.01,4120,188,135000,25.6,1100,25.4,0.936,1.87,0.541,0.88,0.754,49.9,0.905
0.02,3580,183,133000,25.6,1100,25.4,0.936,1.87,0.488,0.87,0.728,49.7,0.657
0.03,3240,181,132000,25.6,1100,25.4,0.935,1.87,0.472,0.87,0.692,49.6,0.43
0.04,3130,179,132000,25.6,1100,25.4,0.935,1.87,0.46,0.866,0.67,49.4,0.332
0.05,2940,178,131000,25.5,1100,25.4,0.935,1.87,0.451,0.86,0.65,49.3,0.258
0.06,2840,177,130000,25.5,1100,25.4,0.935,1.87,0.45,0.855,0.64,48.8,0.226
0.07,2650,177,129000,25.5,1100,25.4,0.935,1.87,0.449,0.85,0.62,48.5,0.161
0.08,2590,176,128000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.603,48.3,0.133
0.09,2420,174,126000,25.5,1100,25.4,0.934,1.87,0.44,0.84,0.58,48.1,0.023
0.1,2320,173,124000,25.5,1100,25.4,0.934,1.87,0.44,0.84,0.571,47.8,0
0.11,2200,171,123000,25.5,1100,25.4,0.934,1.87,0.43,0.83,0.55,47.7,0
0.12,2040,170,122000,25.5,1100,25.3,0.934,1.87,0.43,0.83,0.538,47.4,0
0.13,1890,169,122000,25.5,1100,25.3,0.934,1.86,0.423,0.82,0.503,47.2,0
0.14,1820,166,120000,25.5,1100,25.3,0.934,1.85,0.42,0.82,0.48,47.1,0
0.15,1760,164,119000,25.5,1100,25.3,0.933,1.84,0.42,0.82,0.47,46.9,0
0.16,1700,162,118000,25.5,1090,25.3,0.933,1.8,0.42,0.81,0.46,46.7,0
0.17,1640,160,116000,25.5,1090,25.3,0.933,1.75,0.41,0.81,0.46,46.6,0
0.18,1580,160,116000,25.5,1070,25.2,0.933,1.72,0.41,0.8,0.45,46.3,0
0.19,1500,159,115000,25.5,1060,25.2,0.932,1.68,0.41,0.798,0.45,46.2,0
0.2,1420,155,114000,25.4,1040,25.2,0.932,1.63,0.402,0.79,0.442,46,0
0.21,1320,153,112000,25.4,1020,25.2,0.932,1.58,0.4,0.78,0.44,45.8,0
0.22,1280,150,110000,25.4,981,25.2,0.932,1.5,0.4,0.78,0.44,45.6,0
0.23,1260,150,108000,25.4,971,25.1,0.932,1.43,0.39,0.78,0.44,45.3,0
0.24,1230,148,108000,25.4,944,25.1,0.931,1.4,0.39,0.77,0.43,44.8,0
0.25,1140,146,105000,25.4,909,25.1,0.931,1.34,0.38,0.762,0.43,44.7,0
0.26,1110,145,104000,25.3,870,25.1,0.931,1.24,0.38,0.76,0.43,44.6,0
0.27,1010,144,104000,25.3,848,25,0.93,1.14,0.37,0.75,0.42,44.4,0
0.28,974,142,102000,25.3,828,25,0.93,1.1,0.37,0.75,0.42,43.7,0
0.29,952,140,100000,25.2,797,25,0.93,1.07,0.36,0.75,0.42,43.5,0
0.3,899,136,98800,25.2,763,24.9,0.929,0.983,0.35,0.743,0.413,43.3,0
0.31,876,134,96900,25.2,743,24.9,0.928,0.95,0.347,0.74,0.41,43,0
0.32,847,131,93900,25.2,733,24.9,0.928,0.92,0.34,0.74,0.41,42.9,0
0.33,826,130,90300,25.2,676,24.9,0.927,0.834,0.335,0.73,0.41,42.7,0
0.34,808,125,86700,25.2,659,24.9,0.926,0.807,0.329,0.72,0.4,42.2,0
