WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,718.4,192.8,19.26,109.7,976.8,159.8,2550,23,3.99,14.5,0.256,0.0851,0.523,0,0,0,0,0,0,0.456,0.3,0.099,0.15,0.2,0,0,0,8.5,0.17,0.63,0.37,31.2
1993,365,670,192.8,17.05,76.48,495.8,148,1463,15.6,3.38,12,0.285,0.109,0.486,0,0,0,0,0,0,0.425,0.17,0.11,0.21,0.52,0,0,0,3.6,0.22,0.77,0.23,42.9
1994,365,216.8,83.01,0,24.75,215.9,79.95,489,6.81,2.87,3.75,0.477,0.219,0.901,77,33,0,0.21,0.09,0,0.137,0,0,0.15,0.64,0.21,110,0.3013698630136986,3.06,0.42,0.55,0.45,31.8
1995,366,309,131.8,0,35.18,274.2,70.38,763.8,8.67,2.87,5.6,0.434,0.143,0.739,71,67,0,0.19,0.18,0,0.196,0,0.11,0.16,0.54,0.19,138,0.3780821917808219,3.07,0.33,0.65,0.35,35.6
1996,365,647,192.8,0,73.86,489.8,97.72,1526,15.4,3.12,11.9,0.295,0.0826,0.532,18,24,0,0.049,0.066,0,0.41,0.18,0.15,0.15,0.47,0.049,42,0.11506849315068493,3.5,0.2,0.77,0.23,42
1997,365,673.2,192.8,18.3,76.85,487.3,155.1,1459,15.4,2.98,12.1,0.259,0.0938,0.471,0,0,0,0,0,0,0.427,0.15,0.16,0.18,0.51,0,0,0,3.3,0.19,0.79,0.21,43.7
1998,365,827.2,192.8,20,94.43,820.4,142.3,2737,25.9,4.27,16.5,0.251,0.0793,0.5,0,0,0,0,0,0,0.525,0.33,0.09,0.18,0.41,0,0,0,9.4,0.16,0.64,0.36,31.9
1999,366,716,192.8,0,81.51,675.8,185.5,2446,21.4,3.99,13.9,0.278,0.0506,0.522,0,12,0,0,0.033,0,0.454,0.21,0.15,0.18,0.47,0,12,0.03287671232876712,7.5,0.19,0.65,0.35,33.5
2000,365,829.2,192.8,0,94.66,1005,184.7,3201,31.7,4.93,17.3,0.254,0.0636,0.54,0,6,0,0,0.016,0,0.526,0.33,0.12,0.19,0.36,0,6,0.01643835616438356,14.4,0.16,0.55,0.45,26.2
2001,365,539.2,159.2,0,61.55,395.7,130,941.5,12.5,3.11,9.37,0.305,0.133,0.554,0,20,0,0,0.055,0,0.342,0.027,0.2,0.2,0.57,0,20,0.0547945205479452,3.13,0.25,0.75,0.25,43.1
2002,365,648.6,192.8,0,74.04,510.2,115,1737,16.1,3.48,11.8,0.302,0.0849,0.538,0,6,0,0,0.016,0,0.411,0.13,0.19,0.19,0.49,0,6,0.01643835616438356,4.3,0.22,0.73,0.27,40.3
2003,366,760.6,192.8,23.99,86.59,995.7,178.4,4065,31.5,4.76,16,0.258,0.0536,0.487,0,0,0,0,0,0,0.482,0.3,0.11,0.17,0.43,0,0,0,15.5,0.15,0.51,0.49,24.1
2004,365,492.6,176.6,0,56.23,371.6,126.2,1052,11.7,3.04,8.68,0.316,0.119,0.571,0,39,0,0,0.11,0,0.312,0.047,0.088,0.29,0.58,0,39,0.10684931506849316,3.02,0.26,0.74,0.26,42.1
2005,365,703.8,192.8,0,80.34,568,103.2,1666,17.9,3.3,13.3,0.275,0.0819,0.503,0,26,0,0,0.071,0,0.446,0.21,0.12,0.21,0.46,0,26,0.07123287671232877,4.6,0.18,0.74,0.26,39.3
2006,365,823,192.8,22.35,93.95,1007,174.6,2928,31.8,4.91,17.3,0.257,0.0628,0.544,0,0,0,0,0,0,0.522,0.35,0.11,0.15,0.4,0,0,0,14.5,0.15,0.54,0.46,25.9
