Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0.75,215,30.1,22200,23,136,22.1,0.904,0.233,0.17,0.58,0.23,33.9,0
0.76,213,29.8,21700,22.7,134,21.9,0.903,0.229,0.17,0.58,0.22,33.6,0
0.77,211,29.3,21400,22.7,133,21.8,0.901,0.224,0.16,0.57,0.22,33,0
0.78,208,28.8,21000,22.6,130,21.6,0.9,0.221,0.15,0.57,0.21,32.1,0
0.79,206,28.2,20400,22.4,129,21.3,0.899,0.218,0.15,0.56,0.21,31.6,0
0.8,204,27.8,20100,22.2,126,21.1,0.898,0.214,0.15,0.56,0.21,30.9,0
0.81,202,27.3,19700,22.1,124,20.9,0.895,0.209,0.14,0.56,0.2,29.6,0
0.82,198,25.8,18600,22,123,20.8,0.893,0.207,0.14,0.56,0.2,29.1,0
0.83,195,24.1,17900,21.8,120,20.5,0.892,0.203,0.13,0.55,0.2,28.2,0
0.84,192,23.6,17500,21.7,117,20.3,0.89,0.198,0.13,0.55,0.2,26.6,0
0.85,189,23.1,17100,21.5,113,20.1,0.888,0.192,0.13,0.549,0.19,25.9,0
0.86,181,22.1,16400,21.3,110,19.8,0.887,0.184,0.12,0.54,0.19,25,0
0.87,179,21.6,16100,21.2,108,19.7,0.885,0.179,0.12,0.54,0.19,24.3,0
0.88,173,20.8,15400,20.8,106,19.2,0.877,0.176,0.12,0.53,0.19,23.2,0
0.89,168,19.5,14200,20.4,102,18.6,0.839,0.169,0.11,0.52,0.18,22.3,0
0.9,159,18.8,13800,20.1,98.2,18.2,0.776,0.163,0.11,0.509,0.18,21.7,0
0.91,157,17.8,13100,19.8,95,18.1,0.735,0.157,0.11,0.49,0.17,19.9,0
0.92,154,17.4,12700,19.6,87.4,17.7,0.662,0.141,0.1,0.477,0.17,18.7,0
0.93,152,16.5,12200,19.3,83.1,17.5,0.606,0.136,0.1,0.453,0.16,17.5,0
0.94,141,15.5,11500,18.9,78.3,17,0.564,0.127,0.097,0.436,0.155,15.2,0
0.95,130,10.2,7550,18.7,73.8,16.8,0.441,0.119,0.0859,0.409,0.15,13.5,0
0.96,126,7.47,5380,18.3,64.1,16.5,0.328,0.108,0.083,0.37,0.14,11.4,0
0.97,122,4.52,3370,18,42.6,16.1,0.227,0.0947,0.0818,0.315,0.14,8.46,0
0.98,109,0,0,17.5,25.9,15.6,0,0.0801,0.079,0.252,0.13,0,0
0.99,95.5,0,0,16.6,4.16,14.7,0,0.0719,0.0736,0.0484,0.13,0,0
1,69,0,0,14.9,0,13.1,0,0.0708,0.072,0,0.12,0,0
