Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0.71,241,35.1,25600,22.9,156,22.1,0.909,0.263,0.16,0.58,0.25,34.1,0
0.72,239,34.2,25100,22.8,152,22,0.908,0.254,0.16,0.58,0.24,34,0
0.73,235,32.4,23800,22.7,144,21.8,0.908,0.249,0.15,0.58,0.24,33.8,0
0.74,231,32.1,23200,22.4,143,21.4,0.907,0.245,0.15,0.58,0.23,33.5,0
0.75,227,31.8,22900,22.4,142,21.3,0.906,0.242,0.14,0.57,0.23,33.3,0
0.76,221,31.6,22800,22.2,140,21.2,0.905,0.239,0.14,0.57,0.23,33.2,0
0.77,218,30.6,22300,22,137,20.9,0.905,0.235,0.14,0.57,0.22,32.2,0
0.78,215,30.3,21800,21.9,136,20.7,0.904,0.23,0.14,0.57,0.21,31.3,0
0.79,214,29.8,21600,21.8,134,20.5,0.902,0.226,0.13,0.56,0.21,30.4,0
0.8,213,29,21400,21.6,132,20.2,0.902,0.224,0.13,0.55,0.21,28.9,0
0.81,210,28.7,20700,21.4,130,20.1,0.9,0.222,0.13,0.55,0.2,27.2,0
0.82,208,28.1,20200,21.2,128,19.7,0.896,0.215,0.13,0.55,0.2,26.5,0
0.83,205,26.6,19800,21,126,19.5,0.895,0.213,0.13,0.55,0.19,25.4,0
0.84,199,26.1,19300,20.9,121,19.3,0.893,0.206,0.12,0.54,0.19,24.9,0
0.85,195,25.7,18600,20.7,118,19,0.892,0.199,0.12,0.54,0.18,24.5,0
0.86,193,24.6,18200,20.5,117,18.8,0.89,0.197,0.12,0.53,0.18,23.7,0
0.87,190,23.9,17700,20.2,115,18.6,0.89,0.193,0.12,0.527,0.17,22,0
0.88,184,23.1,16800,19.8,111,18,0.888,0.188,0.11,0.511,0.17,21.1,0
0.89,179,22.2,16200,19.4,108,17.6,0.878,0.181,0.11,0.49,0.17,19.8,0
0.9,175,21.2,15700,19.3,107,17.4,0.828,0.179,0.0998,0.469,0.16,18.8,0
0.91,171,20.2,15000,19.1,104,17.2,0.767,0.173,0.097,0.46,0.16,18.1,0
0.92,166,19.2,14100,18.7,102,16.8,0.722,0.168,0.094,0.45,0.15,17,0
0.93,158,16.6,12400,18.1,96.9,16.3,0.639,0.159,0.094,0.43,0.15,16.2,0
0.94,152,15.4,11200,17.9,89.1,16.1,0.607,0.148,0.0905,0.42,0.14,14.8,0
0.95,146,14.6,10700,17.8,81.3,15.9,0.558,0.133,0.089,0.39,0.14,12.9,0
0.96,135,11.7,8500,17.5,72.3,15.6,0.481,0.115,0.087,0.354,0.14,11,0
0.97,124,5.29,3830,17.2,62.6,15.3,0.294,0.107,0.0825,0.32,0.14,8.32,0
0.98,120,1.17,860,16.5,32.2,14.6,0.0442,0.0864,0.0782,0.272,0.13,2.03,0
0.99,99.6,0,0,15.6,14.9,13.7,0,0.0756,0.076,0.14,0.13,0,0
1,70.4,0,0,14.1,0,12.2,0,0.0708,0.065,0,0.12,0,0
