WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,683.3,192.8,15.86,104.3,834.6,144.9,2249,19.7,3.28,13.3,0.254,0.0658,0.504,0,0,0,0,0,0,0.433,0.25,0.11,0.16,0.22,0,0,0,6.4,0.17,0.68,0.32,34.7
1993,365,585.6,192.8,0,66.84,432.8,133.7,1243,13.6,3.12,10.5,0.301,0.103,0.539,0,25,0,0,0.068,0,0.371,0.12,0.12,0.19,0.58,0,25,0.0684931506849315,3.1,0.23,0.77,0.23,43.1
1994,365,158,61.86,0,18.03,185.7,67.49,392.3,5.85,2.86,2.81,0.545,0.273,1,102,35,0,0.28,0.096,0,0.1,0,0,0.068,0.65,0.28,137,0.37534246575342467,3.04,0.49,0.48,0.52,27
1995,366,231.9,106.1,0,26.4,235,58.81,632.2,7.43,2.87,4.3,0.498,0.173,0.884,108,76,0,0.3,0.21,0,0.147,0,0.044,0.17,0.49,0.3,184,0.5041095890410959,3.13,0.39,0.58,0.42,31.2
1996,365,585,192.8,0,66.78,429.1,82.91,1391,13.5,2.89,10.4,0.315,0.0905,0.627,41,7,0,0.11,0.019,0,0.371,0.09,0.21,0.16,0.43,0.11,48,0.13150684931506848,3.1,0.21,0.77,0.23,43.3
1997,365,610.2,192.8,19.43,69.66,436.7,139.8,1333,13.8,2.91,10.8,0.278,0.0988,0.446,0,0,0,0,0,0,0.387,0.11,0.16,0.18,0.54,0,0,0,3,0.21,0.78,0.22,44.2
1998,365,770.8,192.8,17.44,87.99,706.7,129.7,2411,22.3,3.93,15,0.271,0.0632,0.547,0,0,0,0,0,0,0.489,0.29,0.1,0.16,0.45,0,0,0,7.3,0.18,0.67,0.33,34.6
1999,366,682.5,192.8,20.83,77.7,609.6,173.1,2246,19.3,3.72,12.9,0.285,0.0563,0.555,0,0,0,0,0,0,0.433,0.18,0.12,0.21,0.5,0,0,0,6.4,0.19,0.67,0.33,35.4
2000,365,821,192.8,21.82,93.72,852.7,172.3,2654,26.9,4.3,16.5,0.247,0.0765,0.497,0,0,0,0,0,0,0.521,0.31,0.1,0.21,0.38,0,0,0,10.4,0.16,0.61,0.39,30.5
2001,365,447.4,138.7,0,51.07,345,115.7,810.7,10.9,3.09,7.75,0.34,0.154,0.622,9,38,0,0.025,0.1,0,0.284,0,0.12,0.24,0.62,0.025,47,0.12876712328767123,3.15,0.28,0.71,0.29,41
2002,365,541.7,192.8,0,61.84,410.6,100.7,1400,12.9,3.02,9.8,0.313,0.0893,0.529,2,48,0,0.0055,0.13,0,0.344,0.085,0.15,0.21,0.55,0.0055,50,0.136986301369863,3.1,0.23,0.76,0.24,42
2003,366,727.9,192.8,18.29,82.86,890.1,153.7,3702,28.1,4.37,15,0.262,0.044,0.517,0,0,0,0,0,0,0.462,0.27,0.11,0.16,0.46,0,0,0,13.1,0.16,0.53,0.47,25.9
2004,365,403.5,144.6,0,46.06,323.5,113,874.4,10.2,3.02,7.14,0.349,0.143,0.637,11,51,0,0.03,0.14,0,0.256,0,0.099,0.27,0.61,0.03,62,0.16986301369863013,3.06,0.3,0.7,0.3,39.6
