WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,613.6,192.8,0,93.65,611.3,152.7,1409,14.4,2.79,11.4,0.26,0.0992,0.478,0,9,0,0,0.025,0,0.389,0.18,0.14,0.17,0.26,0,9,0.024657534246575342,3,0.19,0.79,0.21,42.6
1993,365,533.1,189.9,0,60.86,397.7,119.6,1154,12.5,3.01,9.52,0.316,0.112,0.602,3,33,0,0.0082,0.09,0,0.338,0.11,0.12,0.17,0.6,0.0082,36,0.09863013698630137,2.98,0.24,0.76,0.24,42.6
1994,365,143,60.77,0,16.32,173.3,57.45,387.3,5.47,2.85,2.43,0.59,0.276,1,134,14,0,0.37,0.038,0,0.0907,0,0,0.06,0.57,0.37,148,0.4054794520547945,3.04,0.52,0.44,0.56,26.1
1995,366,159.8,83.07,0,18.19,194.2,52.11,489.3,6.14,2.87,3,0.586,0.219,1,148,71,0,0.41,0.19,0,0.101,0,0,0.16,0.44,0.41,219,0.6,3.14,0.47,0.49,0.51,26
1996,365,396.6,133.9,0,45.28,318.9,64.76,761.9,10.1,2.87,7.08,0.401,0.122,0.803,54,54,0,0.15,0.15,0,0.252,0,0.22,0.14,0.49,0.15,108,0.2958904109589041,3.02,0.28,0.7,0.3,39.3
1997,365,385.1,129.2,0,43.96,312,107.3,755.9,9.84,2.87,6.93,0.368,0.141,0.628,11,65,0,0.03,0.18,0,0.244,0,0.18,0.16,0.63,0.03,76,0.20821917808219179,2.91,0.29,0.7,0.3,39.1
1998,365,708.1,192.8,0,80.83,550.8,96.59,1593,17.4,3.29,13.2,0.281,0.0865,0.538,17,24,0,0.047,0.066,0,0.449,0.23,0.12,0.17,0.43,0.047,41,0.11232876712328767,4.2,0.19,0.76,0.24,40.7
1999,366,529.7,192.8,0,60.31,384.3,139.5,1265,12.2,2.89,9.24,0.298,0.0916,0.516,0,1,0,0,0.0027,0,0.336,0.085,0.085,0.24,0.6,0,1,0.0027397260273972603,2.96,0.24,0.76,0.24,43.4
2000,365,778.3,192.8,15.46,88.85,721.3,122.6,2115,22.7,3.9,15.2,0.268,0.0716,0.524,0,0,0,0,0,0,0.494,0.26,0.13,0.19,0.42,0,0,0,7.5,0.17,0.67,0.33,34.3
2001,365,390.3,96.4,0,44.55,314.1,102.3,591.5,9.91,3.09,6.74,0.367,0.17,0.704,23,49,0,0.063,0.13,0,0.247,0,0,0.38,0.56,0.063,72,0.19726027397260273,3.17,0.31,0.68,0.32,39.4
2002,365,460.6,163.9,0,52.57,350,93.31,969.6,11,2.87,8.08,0.333,0.129,0.557,24,44,0,0.066,0.12,0,0.292,0.027,0.12,0.3,0.49,0.066,68,0.1863013698630137,2.92,0.26,0.73,0.27,41.9
2003,366,724.8,192.8,17.87,82.52,675.6,132.1,2411,21.4,3.72,14,0.271,0.0616,0.544,0,0,0,0,0,0,0.46,0.22,0.13,0.16,0.48,0,0,0,7.4,0.17,0.65,0.35,33.9
2004,365,318.3,93.22,0,36.34,271.6,84.83,559.3,8.56,2.94,5.5,0.401,0.185,0.849,46,44,0,0.13,0.12,0,0.202,0,0,0.33,0.55,0.13,90,0.2465753424657534,3.06,0.34,0.64,0.36,37.2
2005,365,543.7,179.3,0,62.06,397.6,72.8,1070,12.5,2.89,9.56,0.33,0.107,0.714,39,10,0,0.11,0.027,0,0.345,0.12,0.1,0.22,0.44,0.11,49,0.13424657534246576,2.94,0.23,0.76,0.24,43.5
2006,365,799.3,192.8,18.76,91.25,783,136.5,2217,24.7,4.03,15.9,0.26,0.0743,0.545,0,0,0,0,0,0,0.507,0.3,0.12,0.16,0.42,0,0,0,8.8,0.16,0.64,0.36,32.4
2007,366,748,192.8,0,85.16,634.9,164.7,1993,20.1,3.44,14.3,0.248,0.0828,0.501,0,7,0,0,0.019,0,0.474,0.23,0.11,0.2,0.46,0,7,0.019178082191780823,5.8,0.17,0.71,0.29,37.2
2008,365,652,192.8,21,74.43,465.1,147.2,1391,14.7,3,11.5,0.254,0.0897,0.41,0,0,0,0,0,0,0.413,0.12,0.16,0.23,0.49,0,0,0,3.2,0.2,0.78,0.22,44.4
2009,365,798.9,192.8,21.61,91.19,779.7,150.5,2362,24.6,3.94,15.8,0.245,0.0697,0.514,0,0,0,0,0,0,0.507,0.29,0.12,0.18,0.42,0,0,0,8.8,0.16,0.64,0.36,32.5
2010,365,850.7,192.8,0,97.11,753,178.9,1950,23.7,3.82,16.6,0.238,0.0759,0.453,0,1,0,0,0.0027,0,0.539,0.32,0.11,0.18,0.39,0,1,0.0027397260273972603,7.1,0.16,0.7,0.3,35.9
2011,366,461.4,130.4,0,52.53,346.7,110.8,741.9,11,2.89,8.03,0.321,0.144,0.65,12,37,0,0.033,0.1,0,0.293,0,0.15,0.25,0.56,0.033,49,0.13424657534246576,2.97,0.26,0.73,0.27,41.9
2012,365,689.9,192.8,0,78.76,520.7,108.1,1590,16.4,3.11,12.7,0.276,0.0833,0.481,0,16,0,0,0.044,0,0.438,0.18,0.15,0.18,0.48,0,16,0.043835616438356165,3.7,0.19,0.77,0.23,42.1
2013,365,775.3,192.8,18.43,88.5,570.8,134.9,1484,18,3.29,14.3,0.249,0.089,0.435,0,0,0,0,0,0,0.492,0.27,0.12,0.16,0.45,0,0,0,3.7,0.18,0.79,0.21,43.1
2014,365,541.3,155.1,0,61.79,393.3,122,896,12.4,2.92,9.49,0.298,0.112,0.59,0,24,0,0,0.066,0,0.343,0.016,0.24,0.17,0.57,0,24,0.06575342465753424,2.91,0.24,0.77,0.23,43.7
2015,366,597.4,192.8,0,68.01,428.7,105.9,1196,13.6,2.93,10.6,0.293,0.108,0.5,0,14,0,0,0.038,0,0.379,0.13,0.13,0.22,0.53,0,14,0.038356164383561646,3,0.22,0.78,0.22,43.9
2016,365,730.6,192.8,14.7,83.4,658.3,120.1,2273,20.8,3.86,14,0.277,0.0777,0.551,0,0,0,0,0,0,0.463,0.23,0.12,0.21,0.44,0,0,0,6.8,0.19,0.67,0.33,35.1
2017,365,803.7,192.8,0,91.75,675.6,187.4,1787,21.3,3.97,15.3,0.262,0.0824,0.515,0,5,0,0,0.014,0,0.51,0.26,0.12,0.22,0.4,0,5,0.0136986301369863,6,0.19,0.72,0.28,37.7
2018,365,307.5,96.4,0,35.11,271.7,83.47,585,8.57,3.02,5.41,0.421,0.164,0.863,55,52,0,0.15,0.14,0,0.195,0,0,0.26,0.59,0.15,107,0.29315068493150687,3.16,0.35,0.63,0.37,35.9
2019,366,691.8,192.8,0,78.76,605.3,76.08,1957,19.1,3.43,13.3,0.307,0.0756,0.683,46,8,0,0.13,0.022,0,0.439,0.24,0.093,0.18,0.36,0.13,54,0.14794520547945206,5.8,0.18,0.7,0.3,36.2
2020,365,840.5,192.8,21.16,95.94,681.3,147.4,1767,21.5,3.67,16,0.237,0.0933,0.467,0,0,0,0,0,0,0.533,0.3,0.14,0.17,0.4,0,0,0,5.5,0.17,0.74,0.26,39.1
2021,365,648.8,187.9,15.27,74.07,452.9,142,1132,14.3,2.87,11.4,0.257,0.11,0.507,0,0,0,0,0,0,0.411,0.14,0.15,0.22,0.49,0,0,0,2.9,0.2,0.8,0.2,45.4
2022,92,60.73,52.03,16.57,27.5,176.3,126.1,296.8,1.4,0.427,0.975,0.32,0.199,0.412,0,0,0,0,0,0,0.0385,0,0,0.0055,0.25,0,0,0,0.425,0.3,0.7,0.3,43.4
