Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,846.6,24.7,0.537,0.52,45.3,0.6
0.01,844.8,24.7,0.536,0.505,45,0.542
0.02,842.9,24.6,0.535,0.49,44.8,0.483
0.03,841.1,24.6,0.533,0.475,44.5,0.425
0.04,833.8,24.4,0.529,0.446,44.3,0.384
0.05,823.7,24.1,0.522,0.41,44.2,0.351
0.06,813.6,23.9,0.516,0.374,44.1,0.318
0.07,806.1,23.6,0.511,0.349,44,0.296
0.08,803.9,23.3,0.51,0.346,43.9,0.295
0.09,801.6,23,0.509,0.343,43.9,0.294
0.1,799.3,22.7,0.507,0.34,43.8,0.293
0.11,799.2,22.3,0.507,0.331,43.7,0.279
0.12,799.1,22,0.507,0.322,43.6,0.265
0.13,798.9,21.6,0.507,0.313,43.4,0.251
0.14,795.1,21.5,0.505,0.308,43.4,0.239
0.15,789.5,21.4,0.501,0.305,43.4,0.227
0.16,783.9,21.4,0.497,0.302,43.4,0.216
0.17,779.6,21.4,0.495,0.299,43.4,0.207
0.18,778.2,21.4,0.494,0.296,43.4,0.204
0.19,776.8,21.3,0.493,0.293,43.4,0.201
0.2,775.4,21.3,0.492,0.29,43.4,0.197
0.21,766.9,21.2,0.487,0.287,43.3,0.194
0.22,758.3,21,0.481,0.284,43.2,0.191
0.23,749.8,20.9,0.476,0.281,43.1,0.187
0.24,744.1,20.7,0.472,0.276,43,0.18
0.25,739.8,20.5,0.47,0.27,42.9,0.17
0.26,735.6,20.2,0.467,0.264,42.7,0.16
0.27,732.3,20,0.465,0.26,42.6,0.152
0.28,730.7,19.7,0.463,0.26,42.6,0.146
0.29,729.2,19.4,0.462,0.26,42.6,0.14
0.3,727.6,19.1,0.461,0.26,42.6,0.134
0.31,722.9,18.8,0.458,0.254,42.5,0.134
0.32,718.1,18.4,0.455,0.248,42.3,0.134
0.33,713.4,18.1,0.452,0.242,42.1,0.134
0.34,707.8,17.9,0.449,0.24,42.1,0.13
0.35,701.8,17.7,0.445,0.24,42,0.123
0.36,695.9,17.5,0.441,0.24,41.9,0.117
0.37,691.8,17.3,0.439,0.239,41.9,0.111
0.38,691.4,17,0.439,0.236,41.9,0.107
0.39,691.1,16.7,0.438,0.233,41.8,0.103
0.4,690.7,16.4,0.438,0.23,41.8,0.0986
0.41,679.3,15.9,0.431,0.23,41.5,0.0888
0.42,667.8,15.4,0.424,0.23,41.3,0.0789
0.43,656.4,14.9,0.416,0.23,41,0.069
0.44,651.6,14.6,0.413,0.226,40.6,0.0614
0.45,650.2,14.6,0.412,0.22,40.1,0.0548
0.46,648.7,14.5,0.412,0.214,39.7,0.0482
0.47,644.3,14.4,0.409,0.209,39.4,0.0433
0.48,634.1,14.4,0.402,0.206,39.4,0.0416
0.49,623.8,14.3,0.396,0.203,39.3,0.04
0.5,613.6,14.3,0.389,0.2,39.3,0.0384
0.51,609.2,14.1,0.386,0.2,39.2,0.0359
0.52,604.7,13.9,0.384,0.2,39.2,0.0334
0.53,600.3,13.7,0.381,0.2,39.1,0.031
0.54,587.6,13.4,0.373,0.198,39.1,0.029
0.55,570.7,13,0.362,0.195,39.1,0.0274
0.56,553.9,12.7,0.351,0.192,39.1,0.0258
0.57,542.7,12.5,0.344,0.19,39,0.0241
0.58,542.7,12.5,0.344,0.19,38.6,0.0225
0.59,542.7,12.5,0.344,0.19,38.3,0.0208
0.6,542.7,12.5,0.344,0.19,37.9,0.0192
0.61,539.8,12.5,0.342,0.187,37.7,0.0175
0.62,536.9,12.4,0.34,0.184,37.5,0.0159
0.63,534,12.4,0.339,0.181,37.3,0.0142
0.64,532.3,12.4,0.338,0.18,37.2,0.0115
0.65,531.4,12.3,0.337,0.18,37.2,0.00822
0.66,530.4,12.2,0.336,0.18,37.2,0.00493
0.67,522.8,12.1,0.332,0.18,37.1,0.00247
0.68,502.1,11.7,0.318,0.18,36.8,0.00164
0.69,481.3,11.4,0.305,0.18,36.5,0.000822
0.7,460.6,11,0.292,0.18,36.2,4.87e-18
0.71,460.5,11,0.292,0.18,36.1,0
0.72,460.4,11,0.292,0.18,36,0
0.73,460.2,11,0.292,0.18,35.9,0
0.74,447.5,10.8,0.284,0.18,35.9,0
0.75,428.4,10.6,0.272,0.18,35.8,0
0.76,409.3,10.3,0.26,0.18,35.7,0
0.77,396,10.1,0.252,0.179,35.7,0
0.78,394.1,10,0.25,0.176,35.5,0
0.79,392.2,9.97,0.248,0.173,35.4,0
0.8,390.3,9.91,0.247,0.17,35.2,0
0.81,388.7,9.89,0.246,0.17,35,0
0.82,387.2,9.87,0.245,0.17,34.7,0
0.83,385.6,9.85,0.244,0.17,34.5,0
0.84,371.7,9.59,0.236,0.17,34.3,0
0.85,351.7,9.21,0.223,0.17,34.2,0
0.86,331.7,8.82,0.21,0.17,34.1,0
0.87,317.2,8.57,0.201,0.17,33.9,0
0.88,314,8.57,0.199,0.17,33.4,0
0.89,310.7,8.56,0.197,0.17,33,0
0.9,307.5,8.56,0.195,0.17,32.5,0
0.91,263.2,7.83,0.167,0.167,32.5,0
0.92,218.9,7.11,0.139,0.164,32.4,0
0.93,174.6,6.38,0.11,0.161,32.4,0
0.94,156.4,6.01,0.0989,0.16,31.1,0
0.95,151.4,5.81,0.0959,0.16,29.3,0
0.96,146.4,5.6,0.0928,0.16,27.4,0
0.97,134.8,5.06,0.0855,0.16,26.1,0
0.98,110.1,3.84,0.0698,0.16,26.1,0
0.99,85.41,2.62,0.0542,0.16,26,0
1,60.73,1.4,0.0385,0.16,26,0
